"","artist","artist_genres","tracks.track.name","artist_id","tracks.track.id","tracks.track.popularity","danceability","energy","key","loudness","speechiness","acousticness","liveness","valence","tempo"
"129","Gusttavo Lima","arrocha","Bloqueado - Ao Vivo","7MiDcPa6UiV3In7lIM71IN","6nkoWsFZeFt5dUdNmlIceh",73,0.828,0.721,1,-4.274,0.0558,0.153,0.547,0.651,129.092
"130","Henrique & Juliano","arrocha","Evento Cancelado - Ao Vivo","3p7PcrEHaaKLJnPUGOtRlT","11fqunD6qlOCrRd88kMOk6",73,0.584,0.592,2,-4.904,0.0316,0.505,0.515,0.395,92.035
"131","O Tubarao","arrochadeira","Me Chama de Amor - Arrochadeira Remix","5oqu436HPM9PGpNSlPBpAT","1ih3nbYJ0lugsku6065BC5",75,0.869,0.843,10,-1.801,0.0896,0.515,0.0395,0.96,140.004
"132","Mari Fernandez","arrocha","Comunicaçao Falhou - Ao Vivo","0BHm7qbh3ENxvXzkQAG7MP","7bhvRvE56NHBvedx0EeALS",70,0.612,0.882,5,-2.66,0.0501,0.416,0.676,0.793,145.974
"133","Guilherme & Benuto","arrocha","Vagabundo Chora - Ao Vivo","6m6e7D2TnV0aYMllFFwMxu","2ebFBmle5uXcdbrCAOvPcZ",79,0.561,0.889,8,-3.654,0.166,0.41,0.624,0.89,155.859
"134","Leo Santana","arrocha","Áudio Que Te Entrega","7KVJCU4z5L4EUHILL8aMxR","5dFxhpYLOton7aawKsDeiS",76,0.79,0.871,7,-2.29,0.0441,0.221,0.0981,0.952,145.972
"135","L7NNON","pop rap brasileiro","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)","0JjPiLQNgAFaEkwoy56B1C","4SIBZgMomGFnrIWjmq7Np8",80,0.93,0.673,6,-6.298,0.409,0.275,0.142,0.95,129.967
"136","Wesley Safadao","arrocha","Eu Já Tava Bem - Ao Vivo","1AL2GKpmRrKXkYIcASuRFa","5lCAtKxkZL6tFDyGX9t87j",74,0.63,0.844,4,-7.265,0.0368,0.27,0.46,0.932,74.987
"137","Zé Felipe","arrocha","Malvada","7cmuxPnXRJxwuYDHfbD8Eu","7gVzhRCrLRUBEGdS7zNTp0",81,0.894,0.859,5,-2.981,0.0471,0.159,0.075,0.888,134.947
"138","Anitta","funk carioca","Que Rabao (feat. Mr. Catra)","7FNnA9vBm6EKceENgCGRMb","71fwkaKdNrxiZZbkzSqmFJ",78,0.874,0.654,0,-5.529,0.309,0.197,0.182,0.642,150.016
"139","Mc Poze do Rodo","other","A Cara do Crime 3 (Brinde a Liberdade)","28ie4NNTa2VW2QV4Zray8M","3fSxnkjdgPucRCskjmAlgx",68,0.616,0.591,11,-4.298,0.318,0.284,0.0791,0.704,173.817
"140","Henrique & Juliano","arrocha","Acordo - Ao Vivo","3p7PcrEHaaKLJnPUGOtRlT","0tM4J8aID6qYZOE3e14sCj",72,0.608,0.82,6,-3.689,0.119,0.611,0.933,0.673,108.394
"141","MC Rogerinho","arrocha","Botadinha Saliente","5JbQpbeFaKfuZVFzKwaawP","0qYW2jULeN9giEty0ee9Fy",79,0.985,0.698,0,-2.531,0.0341,0.142,0.321,0.914,119.959
"142","Braao","other","Baile da Serra","0GGDntDaQgJVknzJlXD1Nd","45VwwcqkVl61khE9JT2OxK",75,0.801,0.623,7,-7.886,0.362,0.496,0.0923,0.622,109.797
"143","Henrique & Juliano","arrocha","Arranhao - Ao Vivo","3p7PcrEHaaKLJnPUGOtRlT","3IMLoeLerS7TMpKjxUgAhx",71,0.486,0.871,3,-3.642,0.258,0.617,0.97,0.663,151.175
"144","Marília Mendonça","arrocha","Esqueça-Me Se For Capaz","1yR65psqiazQpeM79CcGh8","4qsOrxBv09HhNSpsgMRXdC",79,0.799,0.685,6,-5.366,0.0725,0.276,0.13,0.623,122.013
"145","Chefin","other","212","68PYmgkbRP1qZnEWOry7sB","3QGxgNaqaFSpORp2OVLXHR",79,0.789,0.519,2,-4.84,0.0697,0.659,0.085,0.857,154.037
"146","Anitta","funk carioca","Envolver","7FNnA9vBm6EKceENgCGRMb","3FkeNbs9Zeiqkr3WkbOiGp",78,0.812,0.736,4,-5.421,0.0833,0.152,0.0914,0.396,91.993
"147","Pineapple StormTv","rap baiano","Poesia Acústica 12 - Pra Sempre","09U6hmCerKcIJrixubiBjm","4can6ssapSsRCEbZZfYL8K",77,0.636,0.665,11,-5.172,0.0503,0.451,0.338,0.374,91.976
"148","Gloria Groove","funk carioca","VERMELHO","7rXMvXRnWHaSwnVvPeUUfw","4EVzu5mYyigjyLrryKbZs7",78,0.682,0.695,1,-3.763,0.0852,0.454,0.305,0.728,129.998
"149","DJ Matt D","funk carioca","Pandora","1rIc4yTieeRq25NA3T8RQ5","0yL7K9MzC20uBesZTPY81r",78,0.688,0.458,1,-9.138,0.588,0.14,0.407,0.559,124.553
"150","Mari Fernandez","arrocha","Parada Louca","0BHm7qbh3ENxvXzkQAG7MP","72g37RoelSnovZakG5MwnF",78,0.693,0.936,7,-1.322,0.0524,0.302,0.339,0.835,166.034
"151","Tani Yuuki","j-pop","W / X / Y","0B1ce3uNrzkdm76NXI4mhX","4IfrM44LofE9bSs6TDZS49",73,0.628,0.775,2,-4.479,0.0535,0.159,0.33,0.674,106.382
"152","Official HIGE DANdism","anime","<U+30DF><U+30C3><U+30AF><U+30B9><U+30CA><U+30C3><U+30C4>","5Vo1hnCRmCM6M4thZCInCj","60ReNXcPcsVFd7nUuQw5HZ",74,0.542,0.918,6,-5.074,0.0937,0.0101,0.259,0.784,150.094
"153","Saucy Dog","j-indie","<U+30B7><U+30F3><U+30C7><U+30EC><U+30E9><U+30DC>—<U+30A4>","4WqXqPmUuenMIr4QaFrZXN","1Vqs0lXeJafYZz2sxnfB3V",75,0.596,0.735,9,-6.362,0.0332,0.0748,0.269,0.524,108.106
"154","Yuuri","j-pop","<U+30D9><U+30C6><U+30EB><U+30AE><U+30A6><U+30B9>","0ixzjrK1wkN2zWBXt3VW3W","4JK1kDUdH9RTBQrrSO1QfR",72,0.367,0.671,5,-4.604,0.0478,0.222,0.494,0.691,179.833
"155","SEKAI NO OWARI","anime","Habit","7HwzlRPa9Ad0I8rK0FPzzK","2uMNMcjjUz8oNIxjIu20qE",73,0.749,0.85,10,-5.39,0.126,0.203,0.18,0.912,117.968
"156","Macaroni Empitsu","anime","<U+306A><U+3093><U+3067><U+3082><U+306A><U+3044><U+3088><U+3001>","1t17z3vfuc82cxSDMrvryJ","5W7Y92LB4jWvu9NeEQ0GZl",71,0.598,0.511,4,-6.015,0.0423,0.245,0.0732,0.652,171.845
"157","Kenshi Yonezu","anime","M<U+516B><U+4E03>","1snhtMLeb2DYoMOcVbb8iB","3sFdaHo9D3hfiFt2wVi6a5",71,0.633,0.719,1,-8.329,0.0418,0.3,0.34,0.334,112.013
"158","King Gnu","j-pop","<U+30AB><U+30E1><U+30EC><U+30AA><U+30F3>","6wxfx1yhyqjCPYwwxJktR2","0J0P8iSE6l3pYHbUdNFYdS",74,0.628,0.533,0,-7.235,0.0417,0.643,0.0733,0.459,79.953
"159","Gen Hoshino","j-acoustic","Comedy","1S2S00lgLYLGHWA44qGEUs","5SuOikwiRyPMVoIQDJUgSV",76,0.676,0.461,1,-6.746,0.143,0.0322,0.358,0.715,87.917
"160","Yuuri","j-pop","<U+30C9><U+30E9><U+30A4><U+30D5><U+30E9><U+30EF>—","0ixzjrK1wkN2zWBXt3VW3W","4kPlQKwtPrnqLgrmmKFSlA",70,0.463,0.603,7,-5.464,0.0276,0.495,0.167,0.477,148.089
"161","BE:FIRST","j-pop","Bye-Good-Bye","4wCW8kZ8LL7QIdcE8EOKPP","0rPrGZTtScNSRL2jZoooKO",71,0.877,0.639,2,-5.509,0.0496,0.108,0.0806,0.79,115.028
"162","back number","j-pop","<U+6C34><U+5E73><U+7DDA>","6rs1KAoQnFalSqSU4LTh8g","5m1i6hq7dmRlp3c1utE48L",73,0.419,0.75,10,-3.546,0.0316,0.011,0.159,0.436,145.867
"163","Novelbright","j-pop","<U+611B><U+3068><U+304B><U+604B><U+3068><U+304B>","0jWCX6zp4RjWrmZRxJ2uri","1VHL1PIkhDwWbFc65xHwOr",60,0.697,0.556,6,-5.089,0.0364,0.698,0.0991,0.404,89.987
"164","Da-iCE","j-pop","CITRUS","71UIOLnsacxQHlU55TvfiH","2IL2asrtx7XM1y8fu2RMnR",72,0.549,0.861,1,-2.526,0.0459,0.22,0.361,0.739,82.042
"165","Yuuri","j-pop","<U+30B7><U+30E3><U+30C3><U+30BF>—","0ixzjrK1wkN2zWBXt3VW3W","19mjCzLuMHZ0Tyn3eI85bo",70,0.606,0.579,5,-5.582,0.033,0.512,0.381,0.661,149.988
"166","Vaundy","j-pop","<U+604B><U+98A8><U+90AA><U+306B><U+306E><U+305B><U+3066>","2IUl3m1H1EQ7QfNbNWvgru","5PeXak0Ox3JmH2oor0qnGt",72,0.595,0.909,6,-3.594,0.0341,6.4e-05,0.387,0.537,118.021
"167","Fujii Kaze","j-pop","<U+304D><U+3089><U+308A>","6bDWAcdtVR3WHz2xtiIPUi","51oc6MEsXTpnPn6GOw5VuP",68,0.746,0.764,2,-6.833,0.0462,0.00803,0.357,0.701,116.982
"168","Aimer","anime","<U+6B8B><U+97FF><U+6563><U+6B4C>","0bAsR2unSRpn6BQPEnNlZm","7v8wKvNQQIxkugCFFjrkaO",78,0.367,0.896,11,-4.002,0.091,0.000627,0.207,0.38,170.863
"169","BTS","k-pop","Butter","3Nrfpe0tUJi4K4DXYWgMUX","1mWdTewIgB3gtBM3TOSFhB",86,0.759,0.459,8,-5.187,0.0948,0.00323,0.0906,0.695,109.997
"170","BTS","k-pop","Dynamite","3Nrfpe0tUJi4K4DXYWgMUX","5QDLhrAOJJdNAmCTJ8xMyW",85,0.746,0.765,6,-4.41,0.0993,0.0112,0.0936,0.737,114.044
"171","YOASOBI","j-pop","<U+7FA4><U+9752>","64tJ2EAv1R6UaZqc4iOCyj","1zd35Y44Blc1CwwVbW3Qnk",72,0.725,0.853,10,-3.193,0.0516,0.305,0.115,0.707,134.991
"172","King Gnu","j-pop","<U+9006><U+5922>","6wxfx1yhyqjCPYwwxJktR2","6ZiEWet0uFRwWBCEKCQ8rY",74,0.204,0.708,1,-5.425,0.0458,0.442,0.319,0.278,83.443
"173","Awesome City Club","city pop","<U+52FF><U+5FD8>","7jGn8qhLb48n7yMMNfAoHv","0XZyF9lv6diMt4bxThOL0h",70,0.448,0.447,6,-7.161,0.045,0.234,0.382,0.299,78.861
"174","BTS","k-pop","Permission to Dance","3Nrfpe0tUJi4K4DXYWgMUX","3XYRV7ZSHqIRDG87DKTtry",82,0.702,0.741,9,-5.33,0.0427,0.00544,0.337,0.646,124.925
"175","Mrs. GREEN APPLE","anime rock","<U+70B9><U+63CF><U+306E><U+5504>","4QvgGvpgzgyUOo8Yp8LDm9","1sIIlVrnPhrvmTrHtzM7tV",71,0.502,0.632,0,-4.612,0.0273,0.447,0.103,0.308,152.014
"176","IVE","k-pop","LOVE DIVE","6RHTUrRF63xao58xh9FXYJ","0Q5VnK2DYzRyfqQRJuUtvi",85,0.703,0.709,1,-4.169,0.0433,0.00379,0.333,0.538,117.941
"177","King Gnu","j-pop","<U+4E00><U+9014>","6wxfx1yhyqjCPYwwxJktR2","7ncPjJBktLEOpstY5JOUMK",74,0.5,0.964,2,-4.19,0.124,0.00723,0.0557,0.662,159.971
"178","LE SSERAFIM","k-pop","FEARLESS","4SpbR6yFEvexJuaBpgAU5p","296nXCOv97WJNRWzIBQnoj",83,0.863,0.62,7,-7.167,0.135,0.0508,0.129,0.432,103.971
"179","YOASOBI","j-pop","<U+591C><U+306B><U+99C6><U+3051><U+308B>","64tJ2EAv1R6UaZqc4iOCyj","6MCjmGYlw6mQVWRFVgBRvB",74,0.663,0.871,8,-5.287,0.03,0.00299,0.337,0.826,130.025
"180","Takaya Kawasaki","j-pop","<U+9B54><U+6CD5><U+306E><U+7D68><U+6BEF>","3BjFX1nExMNHvSaoLd1I1k","3PK5ERLCyMuQ5Cb89GbZVL",71,0.622,0.309,10,-6.291,0.0481,0.776,0.122,0.571,73.897
"181","HENTAI SHINSHI CLUB","j-pop","YOKAZE","4vN78fN1iEh83Pgaesw2jU","6tkSMR8bEIfEcJn7ybJtSP",69,0.642,0.587,10,-5.53,0.0268,0.293,0.0784,0.361,89.96
"182","The Kid LAROI","australian hip hop","STAY (with Justin Bieber)","2tIP7SsRs7vjIcLrU85W8J","5PjdY0CKGZdEuoNab3yDmX",87,0.591,0.764,1,-5.484,0.0483,0.0383,0.103,0.478,169.928
"183","Chippoke Ohashi","j-pop","<U+5E38><U+7DD1>","3QWnDVzCzffmWoYCAGNajE","6qn31XzTa6YKXs5FZpAPgP",69,0.725,0.75,11,-5.694,0.0772,0.0242,0.101,0.888,101.19
"184","Ryokuoushoku Shakai","j-pop","Mela!","4SJ7qRgJYNXB9Yttzs4aSa","6IO5nn84TKArsi3cjpIqaD",71,0.619,0.941,8,-1.618,0.0584,0.0439,0.318,0.624,137.967
"185","Official HIGE DANdism","anime","Cry Baby","5Vo1hnCRmCM6M4thZCInCj","6wDntdm888mDo458RaYjGl",68,0.346,0.901,1,-4.617,0.12,0.0103,0.358,0.434,199.934
"186","YOASOBI","j-pop","<U+602A><U+7269>","64tJ2EAv1R6UaZqc4iOCyj","6uhIF5J5Txaie0is2nXdxU",67,0.598,0.847,1,-2.54,0.205,0.0655,0.307,0.728,169.959
"187","Aimyon","j-acoustic","<U+30CF>—<U+30C8>","5kVZa4lFUmAQlBogl1fkd6","6cvKfEw8rDcmXBslqSEC9G",70,0.661,0.448,6,-5.761,0.0522,0.543,0.0818,0.299,78.114
"188","Vaundy","j-pop","<U+8E0A><U+308A><U+5B50>","2IUl3m1H1EQ7QfNbNWvgru","4xk70Qur2QeRmWIzWPC63V",73,0.718,0.475,7,-11.469,0.0611,0.845,0.105,0.678,157.032
"189","Official HIGE DANdism","anime","115<U+4E07><U+30AD><U+30ED><U+306E><U+30D5><U+30A3><U+30EB><U+30E0>","5Vo1hnCRmCM6M4thZCInCj","278JqkBGkjDovOYAwE8TW7",70,0.516,0.791,3,-1.927,0.0318,0.00345,0.141,0.48,96.921
"190","YOASOBI","j-pop","<U+4E09><U+539F><U+8272>","64tJ2EAv1R6UaZqc4iOCyj","0UBUg8NU4XJtQqzTPs8Pkr",67,0.666,0.923,5,-2.362,0.0712,0.0836,0.315,0.861,128.014
"191","TWICE","k-pop","The Feels","7n2Ycct7Beij7Dj7meI4X0","1qE8DOtw7zdXHMgZm20eLM",68,0.808,0.903,9,-2.179,0.0729,0.0899,0.0816,0.922,120.044
"192","Official HIGE DANdism","anime","Pretender","5Vo1hnCRmCM6M4thZCInCj","15HNdxGKNCIO9pgaY4n7FU",58,0.538,0.869,8,-3.464,0.0275,0.047,0.14,0.369,91.972
"193","Kep1er","k-pop","WA DA DA","5R7AMwDeroq6Ls0COQYpS4","0hQNbQKW2dDATH1ngj4TI6",70,0.785,0.907,10,-2.657,0.0938,0.00122,0.213,0.685,126.004
"194","DISH//","anime","<U+732B>","0jJmZHZHNe8n24Y33z5Nil","6sIx7Cn37DGEhjy9hBP8Gx",70,0.506,0.769,3,-5.326,0.0363,0.113,0.0828,0.536,154.044
"195","MAISONdes","j-pop","<U+30E8><U+30EF><U+30CD><U+30CF><U+30AD>","7LTiBdByoaUd329wCpmMcM","0FOVGBW0RpVRuDuUuN4ZVw",70,0.78,0.814,7,-3.617,0.0291,0.0432,0.168,0.59,108.025
"196","HIRAIDAI","j-pop","Stand by me, Stand by you.","7JthQ6zwNzfxRfIEjp6wUs","7DyS11kB1YNrfDzQqtjmTh",68,0.66,0.576,3,-5.627,0.0363,0.0879,0.0599,0.561,80.978
"197","Official HIGE DANdism","anime","I LOVE...","5Vo1hnCRmCM6M4thZCInCj","5wWLNNwMAehpj83FU4Lz0m",68,0.546,0.663,9,-6.071,0.0536,0.00938,0.178,0.407,171.698
"198","IVE","k-pop","ELEVEN","6RHTUrRF63xao58xh9FXYJ","7n2FZQsaLb7ZRfRPfEeIvr",80,0.828,0.731,9,-3.033,0.111,0.0617,0.048,0.587,119.978
"199","milet","j-pop","<U+304A><U+3082><U+304B><U+3052> (produced by Vaundy)","45ft4DyTCEJfQwTBHXpdhM","6ts1KCOudfDYXYfyWtq0k1",70,0.488,0.638,8,-4.502,0.058,0.0258,0.12,0.713,207.906
"200","Ado","j-pop","<U+8E0A>","6mEQK9m2krja6X1cfsAjfl","0871AdnvzzSGr5XdTJaDHC",68,0.709,0.962,1,-0.753,0.106,0.153,0.621,0.767,128.013
"201","IVE","k-pop","LOVE DIVE","6RHTUrRF63xao58xh9FXYJ","0Q5VnK2DYzRyfqQRJuUtvi",85,0.703,0.709,1,-4.169,0.0433,0.00379,0.333,0.538,117.941
"202","LE SSERAFIM","k-pop","FEARLESS","4SpbR6yFEvexJuaBpgAU5p","296nXCOv97WJNRWzIBQnoj",83,0.863,0.62,7,-7.167,0.135,0.0508,0.129,0.432,103.971
"203","BIG Naughty","k-rap","Beyond Love (Feat. 10CM)","7cEaNXXTHx3LokbjUUyHal","0HsRZwZzHoZ5AM5W2ZYI5c",60,0.507,0.571,7,-6.909,0.0856,0.222,0.241,0.587,174.954
"204","(G)I-DLE","k-pop","TOMBOY","2AfmfGFbe0A0WsTYm0SDTx","0IGUXY4JbK18bu9oD4mPIm",81,0.755,0.87,1,-2.414,0.0936,0.00988,0.0917,0.645,124.032
"205","NCT DREAM","k-pop","Beatbox","1gBUSTR3TyDdTVFIaQnc02","0CatzXH85XWyBqqdB6qPMB",70,0.857,0.7,4,-4.189,0.074,0.0411,0.0334,0.773,93.997
"206","Lim Young Woong","korean pop","If We Ever Meet Again","75MOYjGEyyH5U4ZFHOPvxR","0lr8HEEQBvIpDE9xGchTgW",52,0.401,0.394,1,-6.655,0.0324,0.748,0.0993,0.327,129.74
"207","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"208","PSY","k-pop","That That (prod. & feat. SUGA of BTS)","2dd5mrQZvg6SmahdgVKDzh","5oH4DQAuu1J1800RzUsBWa",86,0.905,0.962,4,-3.197,0.0856,0.0299,0.0272,0.906,129.969
"209","Jimin","other","With you","1oSPZhvZMIrWW5I41kPkkY","2gzhQaCTeNgxpeB2TPllyY",86,0.532,0.426,3,-6.117,0.0288,0.639,0.134,0.137,149.898
"210","SEVENTEEN","k-pop","HOT","7nqOGRxlXj7N2JYbgNEjYH","6I2tqFhk8tq69iursYxuxd",75,0.765,0.777,5,-4.376,0.0399,0.0539,0.338,0.64,111.944
"211","aespa","k-pop girl group","Illusion","6YVMFz59CuY7ngCxTxjpxE","5uFqjHOo3Sh0bVPCKf3DdH",67,0.75,0.718,2,-2.817,0.0468,0.0814,0.322,0.592,90.027
"212","BIGBANG","k-pop","Still Life","4Kxlr1PRlDKEB0ekOCyHgX","3TSLqZssCoCdDlMhCJ08XW",75,0.68,0.584,8,-4.457,0.034,0.443,0.0628,0.239,118.06
"213","Lim Young Woong","korean pop","Our Blues, Our Life","75MOYjGEyyH5U4ZFHOPvxR","0E5HSVbQI8O17Ez9wirh1c",50,0.381,0.405,1,-7.325,0.0325,0.629,0.418,0.273,130.94
"214","Lim Young Woong","korean pop","I Love You","75MOYjGEyyH5U4ZFHOPvxR","0ZP5YAuuGXeoMv99yVi0Mw",47,0.635,0.442,7,-5.919,0.0362,0.706,0.0929,0.609,110.862
"215","Lim Young Woong","korean pop","Rainbow","75MOYjGEyyH5U4ZFHOPvxR","40o7HHRp9LgwuWtWyjNzvc",47,0.641,0.889,8,-3.534,0.0541,0.0394,0.181,0.616,96.033
"216","Red Velvet","k-pop","Feel My Rhythm","1z4g3DjTBBZKhvAroFlhOM","2oBMZYteeO8DyXV9gDx6Za",79,0.412,0.94,1,-2.171,0.215,0.0648,0.358,0.423,157.964
"217","MeloMance","k-pop","Love, Maybe","6k4r73Wq8nhkCDoUsECL1e","2X45nVBeYzmDlrXji9Av0Q",71,0.402,0.731,8,-3.529,0.0693,0.508,0.146,0.631,171.594
"218","Charlie Puth","dance pop","That's Hilarious","6VuMaDnrHyPL1p4EHjYLi7","1jIMjbzcGCcCQn5iMu9CUc",80,0.714,0.442,6,-5.909,0.0605,0.742,0.114,0.546,108.039
"219","Post Malone","dfw rap","Cooped Up (with Roddy Ricch)","246dkjvS1zLTtiykXe5h60","7DwcBgdzqhFJltEaV1XF81",87,0.669,0.773,0,-5.619,0.153,0.038,0.113,0.377,93.923
"220","BE'O","k-rap","LOVE me","5NUVwRESNqYBUTRbiATjy7","3oiMjDZ1bShIpFfOQf55IW",66,0.628,0.812,4,-2.669,0.0477,0.0689,0.34,0.683,147.872
"221","Charlie Puth","dance pop","Light Switch","6VuMaDnrHyPL1p4EHjYLi7","3AVXwaOGCEL8cmBecfcsFJ",80,0.69,0.626,6,-5.693,0.306,0.105,0.0881,0.912,184.009
"222","SEVENTEEN","k-pop","Darl+ing","7nqOGRxlXj7N2JYbgNEjYH","2j1Es5qEl4pD8GEe2WsYgP",65,0.519,0.695,0,-4.861,0.0812,0.299,0.43,0.515,95.384
"223","Harry Styles","pop","Late Night Talking","6KImCVD70vtIoJWnq6nGn3","1qEmFfgcLObUfQm0j1W2CK",93,0.714,0.728,10,-4.595,0.0468,0.298,0.106,0.901,114.996
"224","IVE","k-pop","ELEVEN","6RHTUrRF63xao58xh9FXYJ","7n2FZQsaLb7ZRfRPfEeIvr",80,0.828,0.731,9,-3.033,0.111,0.0617,0.048,0.587,119.978
"225","The Kid LAROI","australian hip hop","STAY (with Justin Bieber)","2tIP7SsRs7vjIcLrU85W8J","5PjdY0CKGZdEuoNab3yDmX",87,0.591,0.764,1,-5.484,0.0483,0.0383,0.103,0.478,169.928
"226","NCT DREAM","k-pop","To My First","1gBUSTR3TyDdTVFIaQnc02","7cjojsJwncbiCI0rqOOf9j",65,0.661,0.667,4,-3.875,0.0398,0.233,0.105,0.37,77.006
"227","Lim Young Woong","korean pop","A bientot","75MOYjGEyyH5U4ZFHOPvxR","0oaFCNSvLVBpHKB3ep9qMI",45,0.606,0.729,0,-4.555,0.0804,0.268,0.271,0.527,73.967
"228","Lim Young Woong","korean pop","Love Always Run Away","75MOYjGEyyH5U4ZFHOPvxR","4rMEoXVYww6Xy7q9wSj4gy",51,0.404,0.443,8,-6.799,0.0333,0.651,0.12,0.36,131.298
"229","Lim Young Woong","korean pop","Lovely Touch","75MOYjGEyyH5U4ZFHOPvxR","5xBlyMehStMvqToNTDxVFT",45,0.372,0.551,6,-3.508,0.0324,0.536,0.226,0.444,105.104
"230","Jay Park","k-pop","GANADARA (Feat. IU)","4XDi67ZENZcbfKnvMnTYsI","5quFr5s5PXYfUX5jV2EBZ1",72,0.492,0.615,2,-6.663,0.244,0.196,0.0772,0.458,90.081
"231","TAEYEON","k-pop","INVU","3qNVuliS40BLgXGxhdBdqu","7rXcCpIAoOUCydkVDMcoPV",74,0.599,0.816,11,-3.412,0.0556,0.0911,0.0961,0.399,106.962
"232","BTS","k-pop","Filter","3Nrfpe0tUJi4K4DXYWgMUX","4bZZVcgWWMWPBwzTTp642w",77,0.779,0.762,10,-5.188,0.0631,0.0224,0.121,0.859,110.043
"233","Jessi","k-pop","ZOOM","64k5e9kV9MdukXjFrR5R37","4IaxDf2FixiQXq0mW7key9",84,0.874,0.6,6,-6.064,0.158,0.00942,0.126,0.457,100.012
"234","Lim Young Woong","korean pop","Father","75MOYjGEyyH5U4ZFHOPvxR","6KCLKs7Annwyp8JIRQ3vzh",44,0.314,0.363,7,-7.236,0.0289,0.765,0.189,0.243,139.695
"235","KyoungSeo","other","Dear my X","4rxWm4OrS8IRQ3YxDUwnJA","0UnOf7i44YK0ULpkEGHe4R",50,0.701,0.553,3,-3.393,0.0287,0.528,0.147,0.515,94.023
"236","Lim Young Woong","korean pop","Love Letter","75MOYjGEyyH5U4ZFHOPvxR","378rEXHV5mSJukeHSNRWgj",44,0.488,0.132,2,-12.332,0.0389,0.942,0.108,0.209,136.189
"237","BTS","k-pop","Butter","3Nrfpe0tUJi4K4DXYWgMUX","1mWdTewIgB3gtBM3TOSFhB",86,0.759,0.459,8,-5.187,0.0948,0.00323,0.0906,0.695,109.997
"238","Justin Bieber","canadian pop","Ghost","1uNFoZAHBGtllmzznpCI3s","6I3mqTwhRpn34SLVafSH7G",89,0.601,0.741,2,-5.569,0.0478,0.185,0.415,0.441,153.96
"239","(G)I-DLE","k-pop","MY BAG","2AfmfGFbe0A0WsTYm0SDTx","1t8sqIScEIP0B4bQzBuI2P",75,0.838,0.823,8,-3.929,0.164,0.0864,0.156,0.759,94.024
"240","YENA","k-pop","SMILEY(Feat. BIBI)","49muoiIu4uea4PO8vueUNN","4zCIxSnVWpGNghERX4uWZF",70,0.652,0.91,9,-3.444,0.134,0.0963,0.093,0.82,155.967
"241","Jack Harlow","deep underground hip hop","First Class","2LIk90788K0zvyj2JJVwkJ","0wHFktze2PHC5jDt3B17DC",84,0.902,0.582,5,-5.902,0.109,0.111,0.111,0.332,107.005
"242","VIVIZ","k-pop","Red Sun!","7Lq3yAtwi0Z7zpxEwbQQNZ","5mxK8CuKCqxW7HlBjBtmRS",65,0.555,0.814,5,-1.566,0.0585,0.448,0.308,0.517,115.95
"243","Lim Young Woong","korean pop","Love Station","75MOYjGEyyH5U4ZFHOPvxR","2LQCNmrPz6cIm1Y3sdwHO4",43,0.663,0.636,11,-3.698,0.0269,0.677,0.147,0.913,101.983
"244","Lizzo","dance pop","About Damn Time","56oDRnqbIiwx4mymNEv7dS","1PckUlxKqWQs3RlWXVBLw3",93,0.836,0.743,10,-6.305,0.0656,0.0995,0.335,0.722,108.966
"245","Lim Young Woong","korean pop","Nest","75MOYjGEyyH5U4ZFHOPvxR","007S8LPHyug4UrgDWxiCxO",43,0.643,0.841,2,-3.834,0.0665,0.0133,0.312,0.764,145.999
"246","V","j-division","Christmas Tree","3JsHnjpbhX4SnySpvpa9DK","186NCtNk1tUYS7c2DxgJ7O",79,0.437,0.384,5,-8.384,0.042,0.699,0.121,0.181,139.009
"247","NMIXX","k-pop girl group","O.O","28ot3wh4oNmoFOdVajibBl","1m2PksrrMpIev63uPxT1V0",64,0.39,0.767,11,-3.918,0.293,0.0354,0.0601,0.285,200.263
"248","Calvin Harris","dance pop","Potion (with Dua Lipa & Young Thug)","7CajNmpbOovFoOoasH2HaY","7fYRg3CEbk6rNCuzNzMT06",83,0.824,0.697,11,-4.869,0.0473,0.158,0.077,0.757,99.988
"249","Kate Bush","art pop","Running Up That Hill (A Deal With God)","1aSxMhuvixZ8h9dK9jIDwL","75FEaRjZTKLhTrFGsfMUXR",84,0.629,0.547,10,-13.123,0.055,0.72,0.0604,0.197,108.375
"250","Leellamarz","k-rap","Don't do That","79g2STpP2iV1xfgHuhrhX0","5OiD0uUNxZkSyG3opReDlx",47,0.884,0.649,10,-6.325,0.0734,0.353,0.0766,0.974,132.014
"251","Kate Bush","art pop","Running Up That Hill (A Deal With God)","1aSxMhuvixZ8h9dK9jIDwL","75FEaRjZTKLhTrFGsfMUXR",84,0.629,0.547,10,-13.123,0.055,0.72,0.0604,0.197,108.375
"252","Harry Styles","pop","As It Was","6KImCVD70vtIoJWnq6nGn3","4Dvkj6JhhA12EX05fT7y2e",91,0.52,0.731,6,-5.338,0.0557,0.342,0.311,0.662,173.93
"253","Jack Harlow","deep underground hip hop","First Class","2LIk90788K0zvyj2JJVwkJ","0wHFktze2PHC5jDt3B17DC",84,0.902,0.582,5,-5.902,0.109,0.111,0.111,0.332,107.005
